REGION_BRASIL_LATAM,ANO,IDIOMA.DEL.ESTANDARIZADO.COMPLETO,IDIOMA.ESTANDARIZADO.COMPLETO,SUBCATEGORIA.DEWEY,GRUPO_EDITORIAL_COMPLETO,CANTIDAD_REGISTROS
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CARLOS ALBERTO RODRIGUES MESSIAS,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CAROLINA OLIVEIRA DA CUNHA,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CASA DOS LIVROS EDITORA LTDA,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,COLLI BOOKS EDITORA E DISTRIBUIDORA DE LIVROS EIRELI,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DANIEL REBOUCAS DA CRUZ,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDIOURO PUBLICACOES DE LAZER E CULTURA LTDA,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORA E DISTRIBUIDORA DHAMA,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORA ESTRELA CULTURAL LTDA,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORA GLOBO LIVROS LTDA,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORA KAZUA LTDA,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORA PAKA-TATU LTDA-ME,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORA TANTATINTA LTDA,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORA VIAJANTE DO TEMPO LTDA.,2.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ERIBERTO HENRIQUE DA SILVA,2.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,FERNANDA VIZIAN LIMA CORREA 06723131622,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,GALERIA PONTES COMERCIO DE ARTE CONTEMPORANEA E ARTESANATO LTDA,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,GERACAO EDITORIAL,2.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,GERALDO VIANA DE LACERDA ME,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,GRUPO PLANETA,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,INVERSO - COMUNICACAO E MARKETING LTDA,6.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,KARINE SILVA OLIVEIRA,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,KOTTER EDITORIAL LTDA,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,LYGIA CASELATO ME,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,MARCELO MELO SORIANO,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,PONTES EDITORES,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,REZENDE & GUIMARAES CONSULTORIA E COMUNICACOES LTDA.,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ROCSANA MARINO DENIS,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,RUTE CARDOSO DA SILVA-00746080964,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,SAMUEL DUARTE MARINI,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,SANTOS E SANTOS EDITORA E ESTUDIO GRAFICO LTDA-ME,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,SILVIO FERNANDO TESTA ME,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,SUZY SUELY PEREIRA SIMON,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,UNIVERSIDADE ESTADUAL DE CAMPINAS,3.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,VALER LIVRARIA EDITORA E DISTRIBUIDORA LTDA,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ZL COMUNICACAO LTDA-ME,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,870 - LITERATURAS LATINAS E ITALIANAS,ACACIO LUIZ SANTOS 97261050725,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,870 - LITERATURAS LATINAS E ITALIANAS,EDITORA 34 LTDA,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,890 - LITERATURAS DE OTRAS LENGUAS,A. J. GEVAERD UFOLOGIA,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,890 - LITERATURAS DE OTRAS LENGUAS,ARTE ENSAIO EDITORA LTDA,3.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,890 - LITERATURAS DE OTRAS LENGUAS,ATELIE EDITORIAL LTDA-ME,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,890 - LITERATURAS DE OTRAS LENGUAS,CAROLINA FRANCO DE SOUZA TONELOTO,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,890 - LITERATURAS DE OTRAS LENGUAS,PERKINS EDITORA EIRELI,1.0
BRASIL,2019,SIN IDENTIFICAR,SIN IDENTIFICAR,890 - LITERATURAS DE OTRAS LENGUAS,"PPCULTURAL, PROMOCOES, EVENTOS E SERVICOS CULTURAIS LTDA",1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,080 - COLECCIONES GENERALES,"ILHAS GALAPAGOS COMERCIO DE BRINQUEDOS, LIVROS E SERVICOS",1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,100/CABECAS,2.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,ANA CAROLINA RANGEL UTRINE BONAVITA,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,ASTRAL CULTURAL EDITORA LTDA,10.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,CAMINHO SUAVE,2.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,CARAMBAIA,3.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,CASARAO DO VERBO,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,CHRIS FITZGERALD,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,CLUBE DE LITERATURA CLASSICA,3.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,DARKSIDE ENTRETENIMENTO LTDA ME,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,EDITORA ANDARILHO,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,EDITORA BOOKMARKS,4.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,EDITORA CORAGEM,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,EDITORA DSOP,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,EDITORA ESPIRAL,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,EDITORA ILUMINURAS,7.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,EDITORA INTRINSECA,5.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,EDITORA MELHORAMENTOS,3.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,EDITORA MODERNA,2.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,EDITORA PAULINAS,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,EDITORA PIU LTDA-ME,2.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,EDITORA ROCCO,25.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,EDITORA SULINA,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,EDITORA VALENTINA,2.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,EDITORA WISH,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,ESCRITURAS,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,EU POSSO! EDITORA,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,EVANIA BEZERRA DE OLIVEIRA,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,GRUPO EDITORIAL RECORD,5.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,HARPERCOLLINS BRASIL,6.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,"ILHAS GALAPAGOS COMERCIO DE BRINQUEDOS, LIVROS E SERVICOS",1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,JAPORAMA EDITORA E COMUNICACAO,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,LAFONTE,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,LEDA CINTRA,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,LIVROS DA MATRIZ EDITORA E PRODUCOES EDITORIAIS LTDA.,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,LPM EDITORES,3.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,MAITE OLIVEIRA FREITAS - ME,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,MARALTO EDICOES,12.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,NOVA FRONTEIRA,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,NOVO SECULO EDITORA,2.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,ORDEM DO GRAAL NA TERRA,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,PALLAS MINI,3.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,PE DA LETRA,19.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,PERSPECTIVA,3.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,PLANETA AZUL EDITORA,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,PLATAFORMA21,4.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,PRIMAVERA EDITORIAL,9.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,"R. F. F. RIBEIRO - TREINAMENTO PROFISSIONAL, APOIO A EDUCACAO E EDICAO DE LIVROS",1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,RADHA BRASIL EDICOES E SERVICOS LTDA.,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,RAFAEL PECCIOLI MORENO,2.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,RELICARIO,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,ROCCO JOVENS LEITORES,8.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,ROCKY PEAK EDITORA,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,SDMARINI,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,SERVICE MIYAGAWA,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,SIMONE PIRES AUBIN,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,TAG - EXPERIENCIAS LITERARIAS,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,TORDESILHAS,4.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,UBOOK EDITORA,23.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,UFSC,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,UNIVERSO DA LITERATURA,3.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,UNIVERSO DOS LIVROS EDITORA,2.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,VAN BLAD EDITORIAL,2.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,VR EDITORA,3.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,800 - LITERATURA Y RETÓRICA: GENERAL,ZOLTAN PAULINI,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,AETIA EDITORIAL,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,AGIR EDITORA LTDA,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,ALLBOOK EDITORA LTDA,16.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,ALT,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,ASTRAL CULTURAL EDITORA LTDA,3.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,BIBLIOTECA AZUL,3.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,BRUNO ANDRE BIANUCCI CACADOR,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,CARAMBAIA,2.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,COMPANHIA DIGITAL,12.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,CUSCUZ STUDIO,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,DARKSIDE ENTRETENIMENTO LTDA ME,5.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,EDITORA ALEPH,13.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,EDITORA ARQUEIRO LTDA,65.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,EDITORA BEZZ,6.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,EDITORA CLOCK TOWER,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,EDITORA ESCURECEU,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,EDITORA EX MACHINA,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,EDITORA GLOBO,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,EDITORA ILUMINURAS,2.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,EDITORA INTRINSECA,14.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,EDITORA JOSE OLYMPIO,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,EDITORA LITERALIZE,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,EDITORA MORRO BRANCO,2.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,EDITORA ROCCO,19.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,EDITORA WISH,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,FABRICA231,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,FANTASTICA ROCCO,3.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,GRUPO EDITORIAL RECORD,45.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,GRUPO PLANETA,10.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,HARPERCOLLINS BRASIL,9.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,L3 BOOK PUBLISHING,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,LAFONTE,5.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,LPM EDITORES,9.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,MARCELO LOTUFO,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,NOVA FRONTEIRA,6.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,NOVO SECULO EDITORA,2.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,PE DA LETRA,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,PEDRAZUL EDITORA,2.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,ROCCO JOVENS LEITORES,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,UNIVERSO DOS LIVROS EDITORA,28.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,VENETA,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,VIA LEITURA,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,810 - LITERATURA AMERICANA EN INGLÉS,VIDE EDITORIAL,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,820 - LITERATURA INGLESA E INGLESA ANTIGUA,3DEA EDITORA,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,820 - LITERATURA INGLESA E INGLESA ANTIGUA,AETIA EDITORIAL,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ARTES DO TEMPO EDICOES EIRELI,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,820 - LITERATURA INGLESA E INGLESA ANTIGUA,BIBLIOTECA ALTA CULTURA,3.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,820 - LITERATURA INGLESA E INGLESA ANTIGUA,BIBLIOTECA AZUL,2.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,820 - LITERATURA INGLESA E INGLESA ANTIGUA,CJA EDICOES,3.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,820 - LITERATURA INGLESA E INGLESA ANTIGUA,COMPANHIA DIGITAL,4.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,820 - LITERATURA INGLESA E INGLESA ANTIGUA,DARKSIDE ENTRETENIMENTO LTDA ME,3.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,820 - LITERATURA INGLESA E INGLESA ANTIGUA,E REALIZACOES EDITORA,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,820 - LITERATURA INGLESA E INGLESA ANTIGUA,EDICOES BARBATANA,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,820 - LITERATURA INGLESA E INGLESA ANTIGUA,EDICOES BESTBOLSO,2.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,820 - LITERATURA INGLESA E INGLESA ANTIGUA,EDITORA ALEPH,4.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,820 - LITERATURA INGLESA E INGLESA ANTIGUA,EDITORA ARQUEIRO LTDA,5.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,820 - LITERATURA INGLESA E INGLESA ANTIGUA,EDITORA BEZZ,2.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,820 - LITERATURA INGLESA E INGLESA ANTIGUA,EDITORA EMPIREO,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,820 - LITERATURA INGLESA E INGLESA ANTIGUA,EDITORA ILUMINURAS,1.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,820 - LITERATURA INGLESA E INGLESA ANTIGUA,EDITORA INTRINSECA,8.0
BRASIL,2020,SIN IDENTIFICAR,SIN IDENTIFICAR,820 - LITERATURA INGLESA E INGLESA ANTIGUA,EDITORA ITAPUCA,2.0
